!CSV A.01.01
!Keysight Technologies,P9382B,MY61100054,A.15.75.22
!Date: Monday, November 28, 2022 14:46:15
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(DB),S11(DEG),S12(DB),S12(DEG),S13(DB),S13(DEG),S14(DB),S14(DEG),S21(DB),S21(DEG),S22(DB),S22(DEG),S23(DB),S23(DEG),S24(DB),S24(DEG),S31(DB),S31(DEG),S32(DB),S32(DEG),S33(DB),S33(DEG),S34(DB),S34(DEG),S41(DB),S41(DEG),S42(DB),S42(DEG),S43(DB),S43(DEG),S44(DB),S44(DEG)
138572500,-36.982563,103.2952,-61.199066,-155.90726,-65.298599,128.81506,-64.853645,42.283802,-67.78376,114.19999,-27.338047,109.0815,-53.825802,58.209316,-65.113091,44.386497,-63.223217,133.93272,-54.660019,61.592339,-29.685932,80.985847,-68.143265,92.030052,-78.307167,62.780827,-64.17897,4.7896032,-67.028435,85.050644,-34.11977,56.063652
138883750,-37.575397,94.036652,-71.895782,-174.40575,-67.098267,114.5357,-81.904358,135.43169,-71.285797,-168.07515,-27.123446,109.21201,-53.172424,42.109997,-68.152641,12.661711,-65.961823,147.99017,-54.643387,33.878502,-29.581373,78.12265,-63.902115,16.922674,-71.988113,54.188709,-68.60141,49.498878,-62.390877,61.857628,-35.767757,40.76453
139195000,-38.909836,91.968575,-62.03281,-154.97585,-66.50679,125.42928,-67.899216,-52.429367,-71.594498,149.39139,-26.434223,107.77232,-54.976601,39.303589,-63.09322,38.6712,-64.291862,95.722519,-56.774727,26.449627,-29.531645,74.268982,-62.569439,41.755718,-67.560059,15.748695,-61.676617,44.355114,-60.735867,25.469303,-38.055084,26.45015
139506250,-38.576973,97.818283,-65.793961,-171.47087,-65.457787,106.84373,-77.672668,-50.162704,-64.046524,178.10052,-25.886049,102.33667,-57.563175,15.14554,-61.657433,26.806625,-64.328835,116.28315,-55.378628,29.299711,-29.693594,71.078011,-59.449574,14.911034,-71.714928,-135.95459,-78.806107,-29.761198,-61.439297,-20.121794,-41.216091,21.073294
139817500,-38.888355,96.193085,-62.617771,-95.892998,-60.77306,57.257732,-69.752663,-38.326679,-65.266121,162.81752,-25.729336,92.91169,-57.510479,11.313727,-67.120262,-3.3524492,-66.261482,110.8485,-56.877003,17.506775,-29.877254,69.284477,-59.079887,33.815197,-67.96656,140.76782,-73.430656,82.252022,-57.60006,-21.575373,-43.897472,25.845886
140128750,-39.918015,95.485504,-69.310585,-165.78703,-62.943871,48.236935,-64.621223,173.63651,-69.827545,-137.64188,-26.326862,84.667587,-58.685822,-4.5773702,-66.813293,4.2415166,-73.104851,128.02104,-57.858315,-5.6865473,-29.94614,64.617828,-58.744736,-18.838346,-68.906387,-169.5163,-69.661469,17.657459,-57.963398,-39.198223,-45.982677,44.897209
140440000,-40.680256,106.312,-68.760628,171.85387,-64.828194,77.718704,-66.375824,150.50716,-63.188622,124.07696,-27.317144,78.102806,-59.972473,-0.63413328,-80.241661,79.756302,-67.345161,115.88394,-59.551567,-0.45785016,-30.516384,58.68631,-60.920868,-43.27314,-62.588924,126.92764,-69.956474,50.037392,-60.886768,-14.029826,-44.27507,44.985661
140751250,-40.005424,114.77031,-66.896759,168.86259,-73.141068,94.18158,-67.819969,113.05293,-75.003975,-126.61365,-28.741888,75.30896,-61.2328,-6.2500572,-77.464272,76.207359,-69.629776,116.39101,-59.566898,-6.0118723,-31.919411,55.493813,-58.09296,-24.64834,-66.34024,80.948364,-66.739128,121.49463,-64.150475,-21.560307,-42.163025,27.219828
141062500,-38.875595,117.14027,-65.259384,174.21405,-68.730835,-151.40439,-71.377319,71.363274,-64.677536,178.12129,-30.040327,77.541107,-58.305977,4.1702051,-76.026642,97.146721,-71.624527,71.17337,-58.39959,-27.63368,-33.979111,60.602779,-61.71981,-13.376276,-65.166451,92.97506,-66.503448,96.113235,-65.536476,-18.234444,-42.413765,-2.6828043
141373750,-37.87849,121.6528,-68.804359,139.13872,-64.339737,97.370773,-65.496178,105.73314,-65.742149,75.26693,-30.440983,83.011879,-59.952969,-65.705566,-68.170197,52.879856,-66.217628,38.617603,-59.687748,-44.077728,-34.664169,73.303612,-59.502285,5.0449657,-66.193703,64.422318,-73.189857,105.72874,-59.833744,-8.3646774,-42.234642,-36.021069
141685000,-37.453087,117.2935,-72.578484,137.38571,-61.17638,110.81911,-63.260811,68.861992,-63.279442,-96.222366,-30.393705,87.26181,-67.026031,-52.128277,-71.375641,43.30637,-61.495075,96.266815,-65.604256,-36.088097,-33.886684,85.495483,-56.224789,5.329143,-64.864471,126.12914,-66.577301,66.68261,-58.422737,1.7208731,-42.920967,-70.240158
141996250,-38.439579,115.85452,-72.729759,56.782646,-66.392143,62.962002,-66.010582,81.096397,-78.043167,157.88213,-30.165943,88.391327,-66.197502,-77.499702,-65.576492,46.162331,-62.28421,110.40897,-61.663738,-68.554169,-32.075172,88.999863,-60.138756,-45.876259,-63.719101,87.223808,-63.257584,98.014069,-58.099842,-25.242786,-44.351082,-87.022133
142307500,-39.643322,124.77189,-79.191162,-178.39961,-61.245956,134.00156,-64.11805,90.077438,-65.412247,-153.35944,-29.768024,86.889687,-67.717804,-122.64215,-83.049355,18.844599,-69.190079,102.28249,-69.274048,-63.68301,-31.307058,83.736649,-58.971565,-18.50111,-68.345108,98.912086,-64.178879,68.196297,-58.972847,-51.950729,-45.091179,-94.517029
142618750,-39.16198,138.25865,-71.291939,-169.864,-64.89946,83.688133,-76.411453,58.544563,-78.357758,157.02798,-29.659477,82.157082,-74.064819,127.68974,-62.104458,42.965664,-60.415077,86.069618,-66.796791,140.1237,-31.082703,80.774002,-58.201904,-67.189827,-66.526489,82.825539,-67.734566,86.479652,-57.578346,-46.375679,-42.363285,-87.975166
142930000,-37.161774,148.97443,-70.480949,-119.95593,-60.712997,105.28137,-60.337734,62.605793,-70.839836,137.12218,-30.701122,74.48584,-70.909752,82.512184,-69.355331,68.515862,-60.036972,64.224876,-70.273125,-46.97493,-31.107975,78.960983,-59.437771,-56.5434,-71.38105,21.394274,-63.754734,56.612007,-61.414711,-47.956993,-39.011482,-87.947998
143241250,-35.165836,150.0863,-69.926918,-179.39809,-59.802063,80.028206,-66.440887,90.877502,-68.203354,164.57167,-32.75098,71.472656,-63.062401,50.284878,-62.101044,30.719244,-62.777851,95.926056,-69.857056,48.561741,-30.982836,77.893806,-61.403252,-70.052803,-70.442429,60.62051,-64.786804,58.023598,-70.018959,-81.077507,-35.843269,-99.032593
143552500,-33.202663,143.80571,-75.649178,-51.850506,-58.199009,85.646057,-78.985329,138.81186,-64.247887,179.46124,-34.987732,82.779274,-63.958443,-4.5961776,-63.569111,63.528061,-58.797497,78.844032,-62.701649,-31.159941,-31.179464,76.214493,-60.249222,-79.640564,-63.424316,34.821297,-71.015594,106.87917,-58.279873,-75.742882,-33.50819,-114.3811
143863750,-32.170513,136.89565,-71.082214,-131.48915,-76.403557,-42.231823,-63.909958,92.72226,-75.761398,-40.281643,-34.940517,103.68355,-61.787708,-31.746542,-67.793297,29.819599,-58.749691,80.389503,-58.903397,-73.163261,-31.529392,78.168213,-62.047058,-88.924614,-63.857838,100.91107,-60.640541,48.813862,-64.072807,-67.532097,-32.026478,-128.82846
144175000,-31.351721,130.22212,-69.459404,28.871038,-58.133202,74.651604,-62.55896,21.889044,-76.22374,134.94579,-33.008045,110.74362,-64.005463,-75.76059,-61.048817,52.526688,-56.827812,58.828747,-60.162868,-68.01593,-31.372292,82.953781,-68.385315,-101.36933,-62.364841,112.60815,-67.419746,54.195728,-60.683601,-80.202682,-31.233572,-144.95268
144486250,-31.009748,124.47588,-72.069191,-113.96803,-57.005432,65.055191,-71.631012,88.722649,-74.140686,-57.584492,-31.694859,106.03808,-64.324371,-127.70267,-77.597,64.440018,-58.588173,65.706238,-61.306023,-91.175545,-30.397129,84.63839,-64.622826,-173.87668,-62.119339,116.07568,-68.875862,-13.298715,-63.984917,-143.87971,-31.157059,-158.08237
144797500,-30.793922,118.14782,-73.142693,-50.473576,-57.464756,28.040571,-68.343185,66.671692,-74.971565,160.90208,-31.620491,98.630341,-59.838657,-145.98235,-65.403999,47.6469,-56.56361,51.275356,-60.969902,-123.75482,-29.508486,83.304558,-74.688499,-107.04779,-64.013008,113.03333,-68.140854,0.082147501,-65.128609,-55.46973,-31.249374,-167.71475
145108750,-31.024906,115.59812,-66.772675,-129.33737,-54.801865,18.643555,-60.047981,76.494148,-70.536331,-83.608719,-32.894112,93.542374,-59.629696,-107.66727,-64.065086,7.6195698,-56.142677,27.438625,-59.717175,-119.28396,-28.804893,79.807411,-69.413483,156.19739,-61.363941,76.907036,-77.676628,-27.805016,-68.714775,90.541229,-31.385778,-174.73494
145420000,-30.83226,113.64793,-67.89534,-172.37579,-55.604324,10.447329,-61.68589,78.535477,-74.787804,176.21709,-35.047543,99.267006,-59.852562,-141.42516,-83.215279,40.076492,-56.903374,23.394785,-62.856216,-118.48386,-28.334309,73.82547,-70.326012,-103.03514,-63.359684,103.50034,-70.734032,-111.65435,-70.083359,-7.3362951,-31.118818,-179.19228
145731250,-30.665541,110.39672,-63.254784,165.30003,-56.382416,2.0259442,-62.586948,22.622986,-73.727997,-158.16772,-35.465652,120.63213,-57.48774,-148.60559,-70.701721,137.12076,-56.709042,-5.0812311,-57.032753,-166.86133,-28.458002,68.47818,-69.215271,4.6442957,-59.576977,58.324524,-65.917816,-15.577933,-82.005287,47.163078,-31.390015,173.97023
146042500,-30.835049,106.30746,-68.160439,-172.71153,-59.267433,-6.4309125,-58.915516,28.592186,-66.46965,-162.39828,-33.196186,135.39764,-53.451164,-168.63011,-74.280701,165.44443,-55.199497,-11.993435,-55.326073,-176.32239,-28.548573,64.824249,-64.341873,-24.562441,-63.956081,35.997406,-70.592316,130.66571,-74.301857,-144.89822,-31.814333,169.36891
146353750,-30.625628,103.00964,-72.711349,171.30055,-61.055912,-16.736921,-64.158875,9.2246132,-67.645821,78.99968,-30.737764,132.49097,-54.57996,144.21169,-67.314705,39.967125,-58.965687,-31.318525,-56.685951,156.76602,-28.796869,60.548481,-80.228729,-149.80699,-59.640404,25.79438,-76.397652,-95.564758,-74.062866,-134.29959,-32.250309,168.16658
146665000,-30.730696,97.337708,-75.250694,148.09181,-61.105446,-62.577423,-62.202061,46.042793,-62.148228,165.28015,-29.838991,125.85446,-55.648258,127.80462,-75.40258,117.66826,-58.677277,-34.633472,-58.336964,136.00995,-29.146919,57.612709,-64.410088,-109.33339,-64.963097,74.920853,-68.58989,126.55218,-70.940193,124.84467,-31.976068,167.21162
146976250,-31.186377,92.914421,-65.56237,-56.9669,-61.566147,-92.544754,-70.901176,0.23713467,-79.357574,-140.76033,-29.754374,122.60332,-61.709679,138.00684,-62.727921,54.044632,-59.61261,-55.891235,-63.949078,103.28066,-29.250599,56.134747,-75.360184,121.47633,-61.689472,25.133059,-69.953201,146.87909,-71.113625,-138.56409,-32.03521,164.06432
147287500,-31.496748,89.352997,-84.440498,99.322739,-72.217201,-131.71599,-67.988174,10.024826,-71.843735,-49.182274,-29.776596,123.89335,-72.223106,-97.694176,-67.349213,98.583672,-65.108261,-83.176102,-72.108246,170.13554,-29.40328,52.361942,-67.667183,104.66361,-74.718307,92.924713,-71.054337,80.201614,-72.351906,149.33812,-31.827099,158.11078
147598750,-31.780373,88.024712,-71.818665,108.57555,-76.556122,-102.24804,-70.105515,4.8660212,-65.193298,-63.244713,-29.197193,123.94642,-62.13826,-134.59367,-68.290886,-164.79933,-68.386406,-97.924522,-63.64323,-162.96782,-29.897507,48.555901,-67.983772,29.708967,-73.808189,-16.399912,-82.843185,177.99762,-67.592148,40.457607,-32.119991,152.08957
147910000,-32.623299,85.392136,-70.444427,-142.72482,-72.004051,-98.252007,-72.082642,-87.867073,-72.455719,-79.590942,-28.56576,121.27836,-57.243042,-141.29808,-64.63179,103.97198,-71.818459,-167.45067,-57.806324,-177.54427,-30.736118,47.680885,-61.645638,-37.109909,-82.488121,179.01025,-65.650169,96.420654,-65.008064,19.423101,-32.863312,146.33345
148221250,-33.45097,87.39547,-66.789268,-88.822403,-80.59948,-50.491718,-68.150146,-88.271858,-66.380371,-121.14611,-28.257122,121.57901,-53.78421,-145.64476,-70.216118,165.58881,-63.876167,48.480297,-54.508232,-177.90034,-31.28348,50.598782,-67.230034,39.798645,-63.881996,171.7576,-64.090698,114.01122,-65.181427,-40.652317,-34.419289,146.43892
148532500,-33.849136,92.15451,-68.984451,-159.37505,-73.600029,88.707664,-69.320541,125.78365,-67.747726,-151.82164,-27.99708,120.64449,-51.303478,179.28159,-67.647018,63.632862,-65.467659,42.85294,-52.167068,-174.79839,-31.205708,52.312729,-70.105682,-75.832375,-64.336563,-168.79141,-66.292725,122.18987,-68.718552,10.067857,-35.372593,154.92389
148843750,-34.002598,93.485191,-64.885254,-127.89423,-67.511917,-22.099712,-73.95578,-168.2576,-65.527763,-174.94016,-27.579929,117.34064,-50.750343,175.46124,-68.857391,58.060535,-72.057777,54.236355,-52.930046,168.45433,-30.84506,52.688778,-69.38736,90.188568,-64.231079,-168.62044,-64.778297,100.51469,-64.118446,44.307224,-35.513016,161.91634
149155000,-33.947086,95.417618,-72.830597,-157.75836,-64.474808,-39.989563,-75.81575,-140.22684,-63.753464,169.98877,-27.313091,114.58563,-51.278938,164.547,-62.938087,123.71167,-61.94178,17.382198,-51.592926,160.87737,-30.716242,49.863258,-61.402561,23.682306,-69.586533,-175.15312,-68.928024,113.4216,-63.607773,24.093634,-35.130486,171.12094
149466250,-34.34737,96.098877,-66.768677,147.51636,-65.632355,38.298256,-63.890209,178.07588,-81.069168,122.85954,-27.228968,112.2579,-50.260956,152.65633,-65.488228,140.46489,-66.324791,30.698029,-50.371071,151.58078,-30.826851,43.858711,-61.67477,3.9438567,-62.704258,164.65172,-65.327667,100.18979,-62.596931,-27.051498,-33.723362,177.33664
149777500,-34.566422,99.234306,-70.278198,160.58075,-63.613163,-55.856815,-68.983444,127.32402,-65.958397,-172.68549,-26.904444,110.25282,-50.377823,140.37138,-73.063797,34.715015,-75.507866,14.231169,-50.586662,149.24471,-31.265728,38.697968,-64.90004,-5.4605455,-63.61039,124.74104,-70.227448,48.312267,-60.10704,-16.470818,-32.08556,177.68398
150088750,-34.376797,105.66741,-71.294914,79.72419,-64.328918,0.40128657,-64.432228,149.32646,-73.207535,57.090961,-26.777733,105.50195,-51.490814,138.00993,-64.572159,104.82327,-63.937347,-21.003292,-50.148788,139.65594,-32.368805,35.869267,-62.588326,-26.541533,-62.252842,133.55186,-66.145264,61.453434,-60.230015,-44.806351,-30.981121,172.93936
150400000,-33.166348,110.30492,-65.842278,36.466122,-68.638847,-31.288837,-55.852268,112.23043,-78.25766,-151.47585,-27.037807,101.35648,-51.970547,139.25516,-61.856369,113.42323,-82.260658,86.343414,-50.24889,133.76149,-33.093052,36.486603,-60.417179,-52.114323,-59.72591,82.867096,-65.774513,87.220657,-61.715393,-70.960197,-29.925558,169.19196
150711250,-32.070961,106.479,-66.197586,-47.235889,-70.401749,83.236084,-57.70929,89.618004,-68.629036,-4.2807612,-27.701027,98.435478,-51.013401,136.90135,-63.998901,73.760773,-67.284775,-67.539963,-53.11573,126.85369,-33.821663,37.144329,-67.568695,-104.62411,-58.923973,93.794495,-66.205841,159.42665,-72.628014,-79.859612,-29.12878,162.61542
151022500,-31.741001,102.33338,-67.337509,-106.7774,-67.580452,-86.178436,-57.3825,91.461235,-68.30822,3.6559656,-28.572214,97.465141,-50.642525,135.6843,-66.098686,121.26046,-67.480904,-101.07121,-50.732143,131.80099,-34.798813,36.415268,-64.656799,113.31362,-59.669163,77.222122,-66.267616,91.449966,-69.647835,131.7037,-28.887136,154.82065
151333750,-31.845106,98.665421,-74.724716,-99.311104,-64.383049,163.32584,-61.247952,81.94825,-67.688347,-143.86763,-29.295774,100.40846,-51.588257,137.01537,-70.525291,127.20292,-80.817734,29.727135,-50.87236,143.20366,-35.435013,35.797089,-69.131447,79.024399,-57.73616,79.822975,-63.417191,103.62185,-66.076263,103.48428,-28.802643,147.61951
151645000,-31.749813,94.812782,-65.779633,-100.27325,-75.861504,84.448135,-59.292603,79.301765,-66.469833,-157.33736,-29.699778,108.34387,-48.972816,145.5701,-68.433487,118.09983,-66.148041,-109.16386,-49.39315,141.07487,-36.984215,35.154026,-61.602844,63.255974,-63.46492,81.321541,-61.167786,176.16724,-66.087593,47.064163,-28.989777,141.1106
151956250,-32.194344,91.689034,-64.978355,-161.62419,-68.586365,143.07448,-62.112106,65.105934,-71.505859,124.48717,-29.138336,112.29501,-48.326355,131.51505,-66.651031,100.90405,-81.840508,-48.75016,-47.538479,132.02829,-39.750706,37.256039,-65.249458,57.748211,-62.236233,62.464527,-60.167229,80.307396,-65.246254,60.917503,-29.479187,135.32852
152267500,-32.835651,89.784439,-72.955902,144.87283,-81.50798,-112.06257,-65.385475,71.232811,-61.018333,-142.97253,-28.7306,114.89218,-45.83152,125.37009,-66.256187,80.297462,-67.977295,-42.987438,-45.396301,126.10783,-42.125706,71.391586,-65.232162,59.400826,-72.70623,80.805939,-63.703484,102.01891,-63.709808,71.867287,-30.568773,129.92563
152578750,-33.857552,92.280388,-65.758621,40.363689,-69.54129,80.349533,-58.637615,34.007263,-68.991249,139.63025,-28.229683,117.8637,-44.831478,110.66844,-63.476513,93.356712,-68.19381,60.312721,-44.531349,110.99651,-40.221821,93.330688,-63.13105,68.351479,-59.248615,34.82143,-59.562252,106.68916,-61.754993,88.078125,-31.729235,127.37862
152890000,-34.248165,97.935036,-72.305542,29.916588,-65.236084,143.97998,-63.026688,40.833492,-80.718582,-99.003487,-27.303558,119.03908,-44.010994,97.219429,-59.381866,114.49236,-73.734734,-54.393185,-44.484993,91.586349,-37.066254,99.28756,-60.799591,66.224159,-58.964649,36.987717,-57.508743,101.61797,-57.967796,63.284298,-32.705261,131.78798
153201250,-34.166298,105.39875,-68.810158,120.12144,-77.640762,119.51556,-61.058075,1.0985596,-69.611588,-179.25655,-26.347315,115.38672,-45.092758,81.278496,-60.486412,98.200096,-72.631287,-151.30048,-45.084103,82.075645,-34.830631,99.307861,-58.644863,50.841095,-65.178665,40.06321,-58.085545,79.151268,-56.31757,65.299416,-32.923977,137.85413
153512500,-33.338947,110.18651,-74.774696,143.97165,-74.833481,83.452927,-64.055908,1.4954849,-77.521103,-36.428539,-26.043806,109.98746,-45.672226,68.702469,-61.310986,79.270844,-68.377098,124.53815,-45.335587,69.693459,-33.416931,92.122604,-56.432072,54.162422,-62.895538,-3.1105268,-64.862778,125.97922,-56.739029,54.739517,-32.779198,139.44943
153823750,-32.214794,111.52483,-79.462944,-12.00589,-68.681992,101.36806,-64.412041,-21.169392,-65.927948,-28.42527,-25.983358,105.3682,-46.222614,60.116123,-58.6353,74.775734,-88.005722,131.76299,-46.359375,58.488987,-33.162621,86.015778,-55.645359,39.272057,-65.631668,3.6744959,-58.945934,61.721584,-55.80257,61.717125,-32.562099,139.82004
154135000,-31.352489,109.51361,-69.346039,28.82415,-68.662178,51.047665,-65.962135,-18.3347,-75.226387,14.16928,-26.204182,102.23741,-47.523312,45.44614,-61.06517,37.118706,-66.387207,66.678833,-47.253025,52.344749,-32.591499,83.808052,-54.163441,28.311804,-63.651093,-53.144482,-61.978672,40.195484,-54.827011,22.352331,-32.893341,137.81026
154446250,-30.667139,105.20132,-67.112595,-30.016626,-75.512581,110.61424,-61.689999,-65.863457,-66.914474,-22.806082,-26.661079,101.6116,-48.894024,34.684532,-67.511894,65.604218,-70.974197,113.97226,-49.585979,47.11417,-32.413006,81.05999,-52.542656,13.443332,-67.908203,-23.164743,-59.923363,57.510441,-55.426758,5.9164562,-33.217182,143.37433
154757500,-30.376669,98.898148,-69.243752,-58.649311,-78.274277,13.522131,-62.615623,-96.982109,-63.85022,-90.791756,-26.792116,100.47361,-50.75021,34.075752,-62.47979,69.200089,-66.352859,77.065834,-49.5116,37.446903,-32.465244,77.573883,-52.993778,4.084024,-62.675678,-145.59451,-67.04808,77.194901,-53.498611,1.4752607,-32.712475,146.40982
155068750,-30.637589,95.996948,-74.232666,-104.04145,-71.17794,63.239365,-69.07901,129.16486,-63.467941,-44.558365,-26.887568,100.18056,-54.398197,36.293972,-62.261311,91.273575,-62.584213,18.143465,-52.935524,26.487494,-32.621452,72.186333,-54.959251,-4.6687651,-63.725597,-143.60545,-63.428291,31.816236,-54.263363,-11.672277,-32.052979,147.25516
155380000,-30.587719,93.733238,-60.83876,-101.38587,-69.619537,59.681202,-63.83033,-173.96075,-71.322456,-64.776505,-26.956827,99.389549,-55.776096,37.435966,-61.667603,62.106731,-68.274124,45.243977,-60.849155,42.794209,-32.675663,71.571381,-55.902802,-10.068538,-60.656178,158.33992,-64.164108,67.684685,-54.832661,-18.428469,-31.498852,144.15109
155691250,-30.730505,93.081108,-70.011719,178.38426,-61.734608,69.091232,-65.624001,142.39665,-70.790649,-57.554657,-27.086365,99.579483,-60.196209,79.648643,-61.321037,78.620773,-72.263039,68.449333,-61.858036,56.143478,-32.775845,69.184158,-56.986336,-18.159424,-59.568813,166.88237,-66.018982,78.816422,-57.403954,-26.977686,-31.347759,143.15639
156002500,-31.107515,91.300987,-70.209854,-25.118279,-68.341812,59.977749,-61.437683,125.57581,-70.688438,-147.24796,-27.016457,97.686935,-58.462433,100.45445,-65.606369,85.625816,-65.994949,19.81641,-56.766956,93.748856,-33.808899,66.634483,-55.905056,-38.656284,-60.325172,133.14412,-65.922325,64.623108,-55.295193,-28.339996,-31.180279,140.1176
